@relation EEG_DATA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute AF3 numeric
@attribute F7 numeric
@attribute F3 numeric
@attribute FC5 numeric
@attribute T7 numeric
@attribute P7 numeric
@attribute O1 numeric
@attribute O2 numeric
@attribute P8 numeric
@attribute T8 numeric
@attribute FC6 numeric
@attribute F4 numeric
@attribute F8 numeric
@attribute AF4 numeric
@attribute eyeDetection {0,1}

@data
0.010578,0.240952,0.549127,0.002613,0.517076,0.005154,0.003551,0.008176,0.010699,0.492875,0.255995,0.423369,0.029488,0.004157,0
0.010573,0.240747,0.549127,0.002614,0.516141,0.005141,0.003539,0.003041,0.010657,0.492241,0.256573,0.422937,0.029512,0.004155,0
0.010578,0.240952,0.549303,0.002623,0.514738,0.005144,0.003538,0.002473,0.010666,0.49298,0.25903,0.423908,0.029555,0.004163,0
0.010609,0.24085,0.549303,0.002624,0.515205,0.00516,0.003556,0.006656,0.010717,0.493614,0.259897,0.425961,0.029566,0.004172,0
0.010616,0.240437,0.549741,0.002614,0.516843,0.005177,0.003568,0.010838,0.010744,0.49467,0.25932,0.426935,0.029552,0.004173,0
0.010588,0.240025,0.549654,0.002604,0.516257,0.005172,0.003562,0.011409,0.010715,0.495619,0.25932,0.425422,0.029535,0.00417,0
0.010574,0.239716,0.547546,0.002607,0.514503,0.005162,0.00355,0.011409,0.010731,0.495302,0.25932,0.424125,0.029518,0.004163,0
0.010556,0.238582,0.54623,0.002603,0.513684,0.005168,0.003553,0.015021,0.010796,0.494141,0.257151,0.423369,0.029498,0.004147,0
0.010543,0.23786,0.546581,0.002586,0.514035,0.005162,0.003552,0.014832,0.010763,0.493297,0.255128,0.422503,0.029488,0.004138,0
0.010574,0.239611,0.546844,0.002584,0.515089,0.005141,0.003537,0.008936,0.010698,0.494248,0.257584,0.423044,0.029539,0.004158,0
0.010602,0.241364,0.547634,0.0026,0.515906,0.005145,0.003539,0.007987,0.010725,0.496041,0.260762,0.424448,0.029599,0.004177,0
0.010592,0.240437,0.548599,0.00261,0.516257,0.005167,0.00356,0.011598,0.010758,0.496041,0.260041,0.42434,0.029599,0.004169,0
0.010574,0.238889,0.548599,0.002604,0.515673,0.005167,0.00356,0.011027,0.010731,0.495619,0.259173,0.424233,0.029582,0.004166,0
0.010576,0.239304,0.548425,0.002601,0.514738,0.00516,0.003546,0.009125,0.010732,0.495936,0.259897,0.424448,0.029589,0.004171,0
0.010597,0.240025,0.549127,0.002606,0.514619,0.005148,0.003547,0.011409,0.010767,0.496148,0.25932,0.423801,0.029593,0.004169,0
0.010616,0.240333,0.54939,0.002609,0.515438,0.005148,0.003556,0.013501,0.01076,0.496041,0.25903,0.423476,0.029593,0.004167,0
0.010602,0.240643,0.549214,0.002605,0.515789,0.00517,0.003564,0.014832,0.010769,0.496465,0.261486,0.424558,0.029643,0.004176,0
0.010602,0.240437,0.549654,0.002605,0.516141,0.005178,0.003566,0.016163,0.0108,0.497626,0.263219,0.425639,0.029677,0.004184,0
0.010617,0.239921,0.549654,0.002605,0.516492,0.005171,0.003562,0.01445,0.01076,0.49794,0.261052,0.425314,0.029643,0.004181,0
0.010611,0.240025,0.549127,0.002604,0.516141,0.005177,0.003562,0.011027,0.010694,0.49657,0.259897,0.425097,0.029609,0.004178,0
0.010619,0.241055,0.550269,0.002606,0.515906,0.005185,0.003566,0.01293,0.010742,0.496148,0.262064,0.426503,0.02964,0.004184,0
0.010646,0.241159,0.551936,0.002611,0.515557,0.00518,0.003561,0.018825,0.010824,0.49847,0.263796,0.427909,0.02968,0.004189,0
0.010649,0.24054,0.55176,0.002609,0.515089,0.005171,0.003549,0.018443,0.010785,0.498787,0.263075,0.427692,0.029667,0.004183,0
0.010632,0.240747,0.550971,0.002609,0.514854,0.005155,0.003543,0.014072,0.010738,0.497097,0.262641,0.426718,0.02964,0.004179,0
0.010612,0.24023,0.550356,0.002607,0.514152,0.005141,0.003541,0.014261,0.010756,0.496675,0.262207,0.426071,0.029609,0.004178,0
0.010612,0.238889,0.549478,0.002601,0.513801,0.00515,0.003547,0.017305,0.010773,0.497201,0.26163,0.425529,0.029586,0.004178,0
0.010627,0.239406,0.549214,0.002605,0.514619,0.005157,0.003556,0.015592,0.01075,0.497414,0.261773,0.425746,0.029616,0.004183,0
0.010617,0.239921,0.550443,0.002609,0.514619,0.005157,0.003563,0.012359,0.010711,0.496358,0.261773,0.426395,0.029623,0.00418,0
0.010609,0.239199,0.551409,0.002605,0.514387,0.005164,0.00357,0.014072,0.010699,0.495409,0.261773,0.426503,0.029603,0.004181,0
0.010639,0.240333,0.5522,0.002609,0.516375,0.00517,0.003571,0.015781,0.010727,0.49678,0.262785,0.427152,0.029657,0.004199,0
0.010671,0.242293,0.552727,0.002619,0.517778,0.005165,0.00356,0.01369,0.010744,0.49847,0.264086,0.428231,0.029727,0.004206,0
0.010654,0.241364,0.551936,0.002613,0.516959,0.005168,0.003556,0.01122,0.010717,0.497097,0.263219,0.428124,0.029687,0.004196,0
0.010621,0.239818,0.551673,0.002605,0.517076,0.005154,0.003556,0.012169,0.010703,0.495726,0.261196,0.427152,0.029633,0.004188,0
0.010611,0.240025,0.551936,0.002609,0.517311,0.005113,0.003548,0.014261,0.010729,0.49657,0.260475,0.426071,0.02964,0.004183,0
0.010619,0.240333,0.550531,0.00261,0.516141,0.005093,0.003551,0.015974,0.010773,0.497414,0.261486,0.42499,0.029657,0.004179,0
0.010629,0.239716,0.549741,0.002604,0.515673,0.005083,0.003565,0.018443,0.010816,0.499313,0.263509,0.425422,0.02968,0.004186,0
0.010621,0.239096,0.551145,0.002601,0.515789,0.005064,0.00357,0.019774,0.010808,0.500052,0.26452,0.426503,0.02971,0.004191,0
0.010607,0.239304,0.551673,0.002604,0.514503,0.005054,0.00356,0.017305,0.010762,0.49794,0.262785,0.426827,0.029687,0.004184,0
0.010617,0.24023,0.551498,0.002605,0.514152,0.005057,0.003556,0.014832,0.01075,0.497626,0.261773,0.427584,0.02965,0.004183,0
0.010627,0.240025,0.55176,0.002607,0.515557,0.005068,0.003566,0.016734,0.010789,0.499104,0.263509,0.427367,0.029653,0.004188,0
0.010614,0.238684,0.551145,0.002605,0.515205,0.005066,0.00357,0.018065,0.010777,0.498365,0.262641,0.424558,0.029633,0.004181,0
0.010609,0.23786,0.550794,0.002601,0.515089,0.005047,0.003565,0.016352,0.010731,0.49678,0.259897,0.423801,0.029593,0.004173,0
0.010647,0.238787,0.5522,0.002608,0.516843,0.005044,0.003565,0.015974,0.010756,0.497626,0.261052,0.427042,0.029609,0.004185,0
0.010661,0.240025,0.552727,0.002613,0.516959,0.005054,0.003568,0.016923,0.010806,0.499313,0.263652,0.428663,0.029643,0.004191,0
0.010631,0.239611,0.55176,0.002608,0.515557,0.005044,0.003562,0.018443,0.010793,0.498892,0.262931,0.427152,0.029603,0.004181,0
0.010604,0.237755,0.551585,0.002606,0.514971,0.005034,0.003552,0.019774,0.010773,0.497626,0.260762,0.425746,0.029576,0.004174,0
0.010599,0.236829,0.551322,0.002601,0.514619,0.005038,0.003551,0.020916,0.010787,0.498153,0.261486,0.425097,0.029613,0.004178,0
0.010604,0.236931,0.550356,0.002584,0.51427,0.00504,0.003557,0.022058,0.010781,0.498787,0.262785,0.425205,0.029613,0.004179,0
0.010586,0.235797,0.549565,0.002579,0.51427,0.005046,0.003562,0.021106,0.010775,0.498257,0.260762,0.42499,0.029549,0.004171,0
0.010578,0.235385,0.549654,0.002583,0.514503,0.005043,0.003563,0.019014,0.010796,0.498892,0.259607,0.423801,0.029549,0.00417,0
0.010599,0.237653,0.549741,0.002588,0.514387,0.005041,0.003558,0.018254,0.010779,0.500582,0.262064,0.423693,0.029633,0.004178,0
0.010606,0.238889,0.549303,0.002597,0.514619,0.005044,0.003553,0.018065,0.010752,0.500157,0.262931,0.42434,0.029646,0.004177,0
0.010592,0.238065,0.549303,0.002604,0.515205,0.005034,0.003555,0.018065,0.010775,0.498996,0.261052,0.424773,0.029613,0.004176,0
0.010586,0.238375,0.550443,0.002603,0.515557,0.005028,0.003567,0.019396,0.010762,0.497836,0.260041,0.424882,0.029599,0.004176,0
0.010592,0.238168,0.550971,0.002593,0.514971,0.005031,0.003578,0.021677,0.01074,0.496887,0.260185,0.424448,0.029582,0.004169,0
0.010602,0.237343,0.55062,0.002591,0.514619,0.005017,0.00357,0.022248,0.010781,0.498153,0.261052,0.424558,0.029606,0.004169,0
0.010604,0.237343,0.550883,0.002598,0.515438,0.005003,0.00356,0.018825,0.010771,0.499313,0.262641,0.425529,0.029663,0.004184,0
0.010597,0.237138,0.551058,0.002595,0.515322,0.005014,0.003563,0.01369,0.010707,0.498787,0.262497,0.425639,0.02964,0.004186,0
0.010601,0.237241,0.550794,0.002584,0.514619,0.005016,0.003564,0.012359,0.010717,0.497731,0.261342,0.425314,0.029606,0.004174,0
0.010609,0.238168,0.55062,0.002587,0.515322,0.005007,0.003557,0.014832,0.010748,0.497097,0.260331,0.425746,0.02963,0.004173,0
0.010604,0.238272,0.550443,0.002598,0.516141,0.005026,0.003558,0.016923,0.010736,0.49678,0.260475,0.425529,0.029613,0.004173,0
0.010601,0.238065,0.55018,0.002598,0.515205,0.005041,0.00357,0.019014,0.010775,0.498048,0.26163,0.425314,0.029606,0.004172,0
0.010599,0.238272,0.549741,0.002597,0.513801,0.005028,0.003575,0.021106,0.010808,0.499209,0.26192,0.426503,0.029653,0.004178,0
0.010599,0.238065,0.549741,0.002597,0.515322,0.005024,0.003569,0.020156,0.010765,0.498996,0.26163,0.426395,0.029657,0.004181,0
0.010607,0.238787,0.551234,0.002605,0.517778,0.005038,0.003562,0.018636,0.010746,0.499418,0.262497,0.425854,0.02965,0.004181,0
0.010622,0.240437,0.552638,0.002615,0.517427,0.005036,0.003557,0.018443,0.010771,0.499735,0.264086,0.426718,0.029687,0.004189,0
0.010632,0.240437,0.551936,0.002611,0.515673,0.005037,0.003551,0.017683,0.010777,0.499313,0.264664,0.427152,0.029717,0.004196,0
0.010621,0.239611,0.551145,0.002606,0.516141,0.005047,0.003543,0.016734,0.010762,0.499104,0.263075,0.426395,0.029707,0.004185,0
0.010597,0.238889,0.550356,0.002605,0.517194,0.005026,0.003547,0.015214,0.01075,0.49847,0.260041,0.42434,0.029636,0.004162,0
0.010584,0.238272,0.549214,0.002605,0.515789,0.005006,0.003558,0.01198,0.010713,0.495726,0.257584,0.421963,0.029549,0.004157,0
0.010574,0.237653,0.54895,0.002604,0.514503,0.005021,0.003563,0.011409,0.010694,0.494141,0.257441,0.421531,0.029552,0.004171,0
0.010568,0.237653,0.54895,0.002601,0.514738,0.00502,0.003566,0.016163,0.010732,0.496253,0.259463,0.423369,0.029626,0.004178,0
0.010579,0.238272,0.549039,0.002603,0.514503,0.005007,0.003564,0.018443,0.010756,0.498257,0.26163,0.425314,0.029663,0.004179,0
0.010602,0.239096,0.549916,0.002608,0.515205,0.005013,0.003549,0.015974,0.010742,0.49847,0.263365,0.426395,0.02965,0.004185,0
0.010612,0.239304,0.550707,0.00261,0.516257,0.005011,0.003541,0.015403,0.010732,0.498365,0.26452,0.426827,0.029667,0.004186,0
0.010616,0.239611,0.55062,0.002609,0.516375,0.005009,0.003548,0.015781,0.010729,0.498679,0.265098,0.427367,0.029714,0.004183,0
0.010626,0.239716,0.550794,0.002607,0.516608,0.005021,0.003551,0.01274,0.010709,0.497836,0.264374,0.428124,0.029704,0.004182,0
0.010609,0.238375,0.550356,0.002598,0.516492,0.005017,0.003545,0.010078,0.010696,0.495936,0.261052,0.426286,0.029623,0.004172,0
0.010581,0.237034,0.549214,0.002597,0.515438,0.005009,0.003546,0.010078,0.010682,0.494036,0.258162,0.423801,0.029562,0.004161,0
0.010571,0.236622,0.548512,0.002604,0.514503,0.005028,0.003553,0.011598,0.010676,0.494141,0.258452,0.424016,0.029555,0.004161,0
0.010564,0.236416,0.547634,0.002595,0.515089,0.005033,0.003559,0.013501,0.010705,0.495302,0.25932,0.42434,0.029559,0.004158,0
0.010559,0.236107,0.547019,0.00259,0.515438,0.005024,0.00356,0.016734,0.010734,0.494775,0.258886,0.423584,0.029572,0.004153,0
0.010571,0.236107,0.548336,0.002599,0.514387,0.005028,0.00356,0.020727,0.010763,0.495409,0.259897,0.424016,0.029603,0.004161,0
0.010594,0.236004,0.549478,0.002593,0.513568,0.00503,0.003556,0.021298,0.010775,0.49794,0.262064,0.42499,0.029626,0.004167,0
0.010607,0.236622,0.548599,0.002588,0.51427,0.005027,0.003548,0.017494,0.01075,0.498575,0.262497,0.424773,0.029636,0.004168,0
0.010619,0.238065,0.549039,0.002603,0.516024,0.005034,0.003554,0.016541,0.010742,0.498048,0.262641,0.425422,0.02967,0.004178,0
0.010626,0.238375,0.550269,0.002613,0.516024,0.005048,0.003565,0.019585,0.01076,0.498048,0.263219,0.426718,0.029694,0.00418,0
0.010606,0.236931,0.549565,0.002603,0.514619,0.005041,0.003559,0.017872,0.010738,0.497097,0.262641,0.426395,0.029633,0.004167,0
0.010594,0.236519,0.548599,0.002597,0.51427,0.005026,0.003547,0.013883,0.010715,0.496253,0.26163,0.425961,0.029599,0.004169,0
0.010619,0.238684,0.549829,0.002602,0.515438,0.005028,0.003545,0.016541,0.010769,0.49794,0.263075,0.427475,0.029673,0.004191,0
0.010651,0.240025,0.551673,0.002613,0.516024,0.005031,0.003546,0.021487,0.010812,0.499209,0.265675,0.428663,0.029734,0.0042,0
0.010647,0.238787,0.551498,0.002613,0.514854,0.00502,0.003543,0.020727,0.010771,0.498365,0.264807,0.427799,0.0297,0.004187,0
0.010626,0.237755,0.550531,0.002605,0.514152,0.005023,0.003546,0.017494,0.010713,0.496992,0.262354,0.426395,0.029636,0.004174,0
0.010619,0.238787,0.551145,0.002607,0.514387,0.005048,0.003557,0.017872,0.010707,0.495619,0.262207,0.426178,0.029606,0.004176,0
0.010634,0.239199,0.551936,0.002611,0.514738,0.005057,0.003565,0.020156,0.010736,0.495514,0.26163,0.426827,0.029599,0.00418,0
0.010639,0.238787,0.551849,0.002611,0.514738,0.005044,0.003553,0.019396,0.01074,0.495936,0.260185,0.427367,0.029616,0.004178,0
0.010616,0.239096,0.551409,0.002611,0.514152,0.005027,0.003538,0.016163,0.010731,0.496148,0.260331,0.426718,0.02963,0.004178,0
0.010601,0.239406,0.551058,0.002613,0.514738,0.005024,0.003543,0.015214,0.010729,0.496253,0.261196,0.425854,0.029643,0.004183,0
0.010617,0.239818,0.551498,0.002617,0.515205,0.005023,0.00354,0.014072,0.010727,0.495936,0.262497,0.426827,0.02967,0.004187,0
0.010627,0.239716,0.551936,0.002616,0.513919,0.005011,0.003532,0.011788,0.010731,0.495409,0.263219,0.427584,0.02966,0.004188,0
0.010607,0.237963,0.551498,0.002606,0.512982,0.00503,0.003541,0.01369,0.010746,0.496041,0.261773,0.426935,0.029623,0.004178,0
0.010594,0.236726,0.551322,0.002604,0.514035,0.005054,0.003549,0.018825,0.01076,0.497626,0.260618,0.426503,0.029626,0.004166,0
0.010604,0.238065,0.55176,0.002609,0.514503,0.005023,0.003539,0.018636,0.010734,0.497097,0.260762,0.426718,0.029636,0.004175,0
0.010612,0.239304,0.551409,0.002611,0.514387,0.004997,0.00353,0.014643,0.010705,0.495409,0.260331,0.426718,0.029606,0.004188,0
0.010611,0.238787,0.551234,0.002613,0.514854,0.005028,0.003535,0.014072,0.010705,0.495726,0.260331,0.426503,0.029616,0.004181,0
0.010604,0.237963,0.550883,0.002612,0.514619,0.005044,0.003542,0.014072,0.010715,0.496041,0.259897,0.426071,0.029646,0.004175,0
0.010611,0.23755,0.550356,0.002609,0.514619,0.005024,0.00354,0.01274,0.010709,0.495619,0.260041,0.425639,0.02965,0.004186,0
0.010624,0.237446,0.551058,0.002613,0.515205,0.005011,0.003538,0.013119,0.010721,0.495831,0.26192,0.426503,0.02966,0.004189,0
0.010619,0.237343,0.551849,0.002615,0.514738,0.005011,0.003538,0.015592,0.010758,0.497201,0.263219,0.427367,0.029677,0.004181,0
0.010629,0.23786,0.551673,0.002616,0.514854,0.00502,0.003538,0.017305,0.010773,0.497414,0.263943,0.428016,0.02971,0.004192,0
0.010672,0.239509,0.552815,0.002627,0.516141,0.005026,0.003542,0.019203,0.010775,0.496992,0.265675,0.42942,0.029761,0.00421,0
0.010694,0.240747,0.555448,0.002641,0.515322,0.005014,0.003547,0.020156,0.01075,0.498048,0.265241,0.430933,0.029761,0.004213,0
0.010671,0.238787,0.555448,0.002632,0.512865,0.004997,0.003548,0.018065,0.010699,0.497519,0.262354,0.430286,0.029673,0.004199,0
0.010647,0.236004,0.553078,0.002606,0.512749,0.005003,0.003547,0.013311,0.010672,0.49488,0.261052,0.428341,0.029623,0.00419,0
0.010647,0.235797,0.551234,0.0026,0.513801,0.00501,0.003537,0.009125,0.010674,0.493931,0.259897,0.427152,0.029616,0.004186,0
0.010624,0.236829,0.549916,0.002609,0.512633,0.00501,0.003534,0.008747,0.01068,0.493509,0.256139,0.424773,0.029559,0.004169,0
0.010583,0.236416,0.548688,0.002602,0.510877,0.005019,0.003538,0.011027,0.010699,0.492136,0.253685,0.422071,0.029498,0.004155,0
0.010578,0.23559,0.548863,0.002593,0.512633,0.005014,0.003529,0.01122,0.010729,0.493297,0.256573,0.42272,0.029542,0.004168,0
0.010611,0.236829,0.550269,0.002606,0.514738,0.00501,0.003525,0.01122,0.010736,0.49678,0.260909,0.425422,0.029646,0.004181,0
0.010612,0.23786,0.550883,0.00261,0.513452,0.005019,0.003537,0.01445,0.010748,0.49794,0.260475,0.426071,0.029657,0.004182,0
0.010616,0.238065,0.551409,0.002612,0.512749,0.005016,0.003539,0.016923,0.010746,0.49657,0.25903,0.425314,0.029636,0.00419,0
0.010639,0.238375,0.551585,0.002625,0.514619,0.005011,0.003532,0.015592,0.010723,0.495409,0.261486,0.425854,0.02968,0.004191,0
0.010612,0.23755,0.550005,0.002618,0.514738,0.005036,0.003543,0.016163,0.010721,0.495409,0.262497,0.427042,0.029694,0.004183,0
0.010579,0.236519,0.548863,0.002602,0.513452,0.005046,0.003554,0.016541,0.010738,0.496148,0.259751,0.426395,0.02964,0.004182,0
0.010597,0.236829,0.549478,0.002609,0.514035,0.005036,0.003547,0.011788,0.010707,0.495302,0.257874,0.424448,0.029606,0.004179,0
0.010609,0.237241,0.549829,0.002613,0.513217,0.00504,0.003542,0.008176,0.010666,0.493509,0.257584,0.423584,0.029603,0.004176,0
0.010597,0.236519,0.549214,0.002604,0.511463,0.005034,0.003543,0.009125,0.01068,0.493509,0.257874,0.424558,0.029589,0.004183,0
0.010599,0.2359,0.549916,0.002604,0.512163,0.00501,0.003539,0.010267,0.010715,0.494458,0.258886,0.425746,0.029609,0.004185,0
0.010596,0.236004,0.550971,0.002606,0.512633,0.005007,0.003542,0.014072,0.01074,0.495726,0.259751,0.42661,0.029619,0.004181,0
0.010596,0.236726,0.551234,0.002605,0.511463,0.00503,0.003547,0.018825,0.010763,0.497201,0.260041,0.426827,0.029609,0.004189,0
0.010617,0.237343,0.551498,0.002612,0.512514,0.005043,0.003548,0.019396,0.010775,0.497414,0.260618,0.427042,0.029646,0.004196,0
0.010624,0.237241,0.552024,0.002617,0.51427,0.005047,0.003546,0.019203,0.010775,0.496992,0.261773,0.427042,0.029694,0.004191,0
0.010621,0.237653,0.551849,0.002615,0.513568,0.00505,0.003545,0.018443,0.010732,0.497097,0.26192,0.426935,0.029673,0.004187,0
0.010624,0.238375,0.551322,0.002615,0.513684,0.00505,0.003549,0.013883,0.010676,0.496358,0.261486,0.427042,0.029653,0.004196,0
0.010621,0.238168,0.551849,0.002622,0.514387,0.005051,0.003558,0.012359,0.010703,0.496253,0.262497,0.427692,0.029687,0.004203,0
0.010621,0.237138,0.552375,0.002621,0.5131,0.005048,0.003566,0.01445,0.010748,0.497201,0.262497,0.428556,0.029697,0.004191,0
0.010624,0.236004,0.551936,0.00261,0.512398,0.005047,0.003567,0.01293,0.010705,0.495302,0.260331,0.427692,0.029643,0.004183,0
0.010622,0.236519,0.55176,0.00261,0.513568,0.005051,0.003562,0.012359,0.010709,0.494563,0.260618,0.42726,0.029643,0.004196,0
0.010629,0.238272,0.552113,0.002621,0.514619,0.005048,0.003561,0.016734,0.0108,0.498679,0.263509,0.428231,0.02971,0.004202,0
0.010627,0.238272,0.551409,0.002618,0.514152,0.005033,0.003558,0.018065,0.010795,0.499948,0.262641,0.426935,0.029717,0.004185,0
0.010596,0.236312,0.549654,0.002605,0.512982,0.005027,0.003542,0.014643,0.010713,0.496253,0.258886,0.424233,0.029623,0.004168,0
0.010558,0.235385,0.548863,0.002601,0.512633,0.005031,0.003538,0.013883,0.010715,0.494458,0.256719,0.423693,0.029545,0.004169,0
0.010554,0.23559,0.549303,0.002605,0.513452,0.00504,0.003556,0.016352,0.010765,0.495831,0.257874,0.424665,0.029572,0.004173,0
0.010573,0.235488,0.549478,0.002605,0.513684,0.00505,0.003565,0.017872,0.010756,0.496358,0.260475,0.425314,0.029626,0.004171,0
0.010588,0.235797,0.549214,0.002605,0.511814,0.005036,0.003553,0.015592,0.010719,0.495409,0.259463,0.426071,0.029619,0.004177,0
0.010602,0.236829,0.550356,0.002613,0.511344,0.005017,0.003545,0.012551,0.010717,0.495092,0.258596,0.426935,0.029643,0.004196,0
0.010631,0.238272,0.552024,0.002624,0.513333,0.005034,0.003552,0.014261,0.010732,0.49657,0.262354,0.427909,0.029727,0.004211,0
0.010651,0.239096,0.552551,0.002629,0.514152,0.00506,0.003556,0.018443,0.010738,0.497201,0.264374,0.429205,0.029737,0.00421,0
0.010639,0.238477,0.551936,0.002629,0.512749,0.005051,0.003547,0.018443,0.010727,0.495936,0.260909,0.428556,0.029677,0.004201,0
0.010629,0.237963,0.551673,0.002624,0.512398,0.005034,0.00354,0.014832,0.010711,0.495092,0.259607,0.427152,0.02967,0.004194,0
0.010641,0.238375,0.552113,0.002623,0.512749,0.005017,0.00354,0.013883,0.010725,0.495197,0.261342,0.427042,0.029667,0.004188,0
0.010624,0.237138,0.551234,0.002623,0.510409,0.005009,0.003539,0.016352,0.010746,0.493719,0.260041,0.426935,0.029619,0.004179,0
0.010599,0.236312,0.550531,0.002619,0.510644,0.005019,0.003537,0.017112,0.010736,0.493509,0.259463,0.426718,0.029633,0.004189,0
0.010616,0.238168,0.55176,0.002621,0.513568,0.005016,0.003538,0.016541,0.010721,0.496041,0.262354,0.427152,0.029697,0.004201,0
0.010637,0.238889,0.552113,0.002625,0.513333,0.005004,0.003537,0.016352,0.010717,0.496465,0.262207,0.427367,0.0297,0.004197,0
0.010617,0.237446,0.550269,0.002616,0.511814,0.005024,0.003531,0.015403,0.010705,0.493614,0.259463,0.426827,0.029653,0.004187,0
0.010589,0.237138,0.549214,0.002605,0.512398,0.005048,0.003537,0.01293,0.010701,0.493719,0.258739,0.425961,0.029626,0.004181,0
0.010578,0.23755,0.549478,0.002605,0.51193,0.005033,0.003535,0.011409,0.010707,0.495831,0.258596,0.425314,0.029609,0.004176,0
0.010568,0.236312,0.549039,0.002602,0.509474,0.005013,0.003521,0.012551,0.010711,0.494458,0.258018,0.424558,0.029589,0.004178,0
0.010573,0.235797,0.548599,0.0026,0.509825,0.005016,0.003521,0.015021,0.010732,0.493192,0.258886,0.424448,0.029586,0.004182,0
0.010586,0.237138,0.549039,0.002607,0.51076,0.005017,0.003527,0.016923,0.010754,0.49467,0.259897,0.425205,0.029626,0.004175,0
0.010579,0.236829,0.549214,0.002607,0.50889,0.005007,0.003527,0.017872,0.010729,0.494353,0.259607,0.425961,0.02963,0.004173,0
0.010581,0.236107,0.549214,0.0026,0.508071,0.005004,0.003533,0.016923,0.010676,0.491819,0.258739,0.426503,0.029579,0.00418,0
0.010597,0.238168,0.550092,0.002607,0.510644,0.005021,0.003532,0.013119,0.010655,0.492136,0.258739,0.426503,0.029582,0.004183,0
0.010606,0.240437,0.551673,0.002624,0.512633,0.005033,0.003523,0.009507,0.010672,0.493614,0.259751,0.426503,0.029646,0.004189,0
