@relation HR_comma_sep_11250_11264_xxx-CSV_fix-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute satisfaction_level numeric
@attribute last_evaluation numeric
@attribute number_project numeric
@attribute average_montly_hours numeric
@attribute time_spend_company numeric
@attribute Work_accident numeric
@attribute left numeric
@attribute promotion_last_5years numeric
@attribute sales=sales numeric
@attribute sales=accounting numeric
@attribute sales=hr numeric
@attribute sales=technical numeric
@attribute sales=support numeric
@attribute sales=management numeric
@attribute sales=IT numeric
@attribute sales=product_mng numeric
@attribute sales=marketing numeric
@attribute sales=RandD numeric
@attribute salary numeric

@data
0.736264,0.84375,0.6,0.214953,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.692308,0.265625,0.6,0.672897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.945055,0.46875,0.4,0.336449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.703297,0.296875,0.4,0.350467,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.923077,0.53125,0.2,0.294393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.879121,0.390625,0.2,0.369159,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.67033,0.953125,0.4,0.691589,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.978022,0.328125,0.2,0.476636,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.692308,0.453125,0.6,0.257009,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.515625,0,0.429907,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.065934,0.765625,0.2,0.481308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.527473,0.9375,0.4,0.752336,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.131868,0.703125,0.4,0.224299,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.406593,0.328125,0.4,0.836449,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.516484,0.25,0.2,0.686916,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.791209,0.46875,0.2,0.397196,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.923077,0.359375,0.6,0.35514,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.802198,0.953125,0.2,0.691589,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.736264,0.234375,0.4,0.682243,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.967033,0.703125,0.2,0.714953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.318681,0.703125,0.6,0.149533,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.406593,0.203125,0.2,0.546729,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.274725,0.328125,0.4,0.261682,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.593407,0.625,0.4,0.696262,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.527473,0.3125,0.4,0.079439,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.087912,0.625,0.4,0.859813,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.714286,0.484375,0.2,0.827103,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.549451,0.3125,0.4,0.584112,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.43956,0.390625,0.6,0.172897,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.43956,0.34375,0.2,0.186916,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.571429,0.546875,0.4,0.686916,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.791209,0.671875,0.6,0.182243,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.714286,0.421875,0.2,0.630841,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.901099,0.96875,0.2,0.761682,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.681319,0.46875,0.2,0.663551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.703297,0.546875,0.2,0.53271,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.384615,0.0625,0.2,0.11215,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.56044,0.3125,0,0.5,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.703297,0.8125,0.4,0.242991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.78022,0.28125,0.4,0.757009,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.967033,0.21875,0.2,0.602804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.989011,0.609375,0.4,0.523364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.956044,0.71875,0.4,0.831776,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.164835,0.53125,0.6,0.238318,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.395604,0.046875,0,0.331776,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.714286,0.9375,0.4,0.271028,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.56044,0.96875,0.4,0.462617,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.637363,0.3125,0.2,0.658879,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.527473,0.984375,0.4,0.588785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.857143,0.546875,0.6,0.228972,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.175824,0.734375,0.2,0.752336,0.375,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.978022,0.75,0.2,0.88785,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.230769,0.4375,0,0.191589,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.131868,0.25,0.6,0.158879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.516484,0.53125,0.2,0.551402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.725275,0.9375,0.2,0.196262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.450549,0.640625,0.2,0.327103,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.571429,0.875,0.4,0.294393,0.375,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.813187,0.359375,0.6,0.299065,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.626374,0.625,0.2,0.275701,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.824176,0.5,0.2,0.630841,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.857143,0.328125,0.4,0.61215,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.428571,0.015625,0.2,0.397196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.824176,0.671875,0.4,0.588785,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43956,0.546875,0.2,0.46729,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.637363,0.890625,0.2,0.514019,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.032967,0.890625,0.8,0.752336,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.989011,0.484375,0.6,0.266355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.087912,0.359375,0.6,0.719626,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.538462,0.46875,0.2,0.719626,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.450549,0.578125,0.2,0.242991,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.285714,0.515625,0.2,0.21028,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.923077,0.921875,0.8,0.238318,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.703297,0.796875,0.2,0.214953,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.901099,0.28125,0.2,0.53271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.692308,0.46875,0.2,0.261682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.461538,0.046875,0.2,0.247664,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.505495,0.875,0.2,0.476636,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.626374,0.625,0.2,0.200935,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.824176,0.078125,0.8,0.742991,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.791209,0.6875,0.4,0.621495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.791209,0.515625,0.6,0.17757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.450549,0.609375,0.6,0.742991,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.758242,0.5,0.6,0.434579,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.736264,0.59375,0.2,0.406542,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.546875,0.2,0.271028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.989011,0.390625,0.2,0.331776,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.703297,0.1875,0.4,0.200935,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.868132,0.59375,0.6,0.696262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.769231,0.859375,0.4,0.485981,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.813187,0.96875,0.2,0.294393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.131868,0.125,0.4,0.313084,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.857143,0.25,0.2,0.28972,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.828125,0.2,0.457944,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.96875,0.2,0.799065,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.461538,0.421875,0.2,0.406542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.593407,0.4375,0.2,0.364486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.901099,0.421875,0.4,0.672897,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.494505,0.21875,0,0.126168,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.359375,0.4,0.364486,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.604396,0.859375,0.6,0.700935,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.615385,0.9375,0.6,0.359813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.065934,0.890625,0.4,0.415888,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.791209,0.734375,0.4,0.761682,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.571429,0.734375,0.2,0.074766,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.846154,0.296875,0.6,0.574766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.681319,0.40625,0.2,0.757009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.692308,0.71875,0.6,0.892523,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.824176,0.015625,0.6,0.420561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.318681,0.59375,0.2,0.294393,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.725275,0.3125,0.4,0.626168,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.923077,0.640625,0.6,0.046729,0.375,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.681319,0.4375,0.4,0.434579,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.725275,0.9375,0.2,0.728972,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.516484,0.5,0.4,0.579439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.527473,0.71875,0.6,0.570093,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.593407,0.734375,0.4,0.228972,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.549451,0.859375,0.4,0.214953,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.747253,0.40625,0.2,0.570093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.615385,0.53125,0.4,0.285047,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.824176,0.203125,0.4,0.383178,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.89011,0.140625,0.4,0.67757,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.56044,0.734375,0.2,0.626168,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.89011,0.59375,0.6,0.714953,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.934066,0.53125,0.6,0.238318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.516484,0.84375,0.4,0.088785,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.945055,0.78125,0.6,0.219626,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.967033,0.765625,0.4,0.574766,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.505495,0.421875,0.4,0.570093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.769231,0.375,0.6,0.649533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43956,0.625,0.6,0.658879,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43956,0.34375,0.6,0.420561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.527473,0.453125,0.6,0.378505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.879121,0.703125,0.4,0.616822,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.626374,0.359375,0.2,0.504673,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.934066,0.640625,0.6,0.53271,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.978022,0.921875,0.4,0.719626,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.098901,0.25,0.6,0.415888,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.527473,0.578125,0.2,0.233645,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.637363,0.296875,0.2,0.565421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.032967,0.390625,0.8,0.35514,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.428571,0.921875,0.2,0.411215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.571429,0.953125,0.2,0.242991,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.153846,0.25,0.6,0.654206,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.340659,0.03125,0.2,0.859813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.527473,0.375,0.2,0.570093,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.945055,0.96875,0.6,0.275701,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.923077,0.46875,0.4,0.682243,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.67033,0.8125,0.2,0.327103,0.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.538462,0.84375,0.4,0.369159,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.472527,0.921875,0.6,0.64486,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.978022,0.8125,0.6,0.635514,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.923077,0.90625,0.4,0.280374,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.274725,0.421875,0.6,0.71028,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.857143,0.609375,0.4,0.570093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.472527,0.9375,0.6,0.724299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.538462,0.859375,0.4,0.359813,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.615385,0.234375,0.4,0.285047,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.714286,0.359375,0.2,0.831776,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.593407,0.53125,0.6,0.401869,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.714286,0.59375,0.4,0.640187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.615385,1,0.4,0.714953,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.428571,0.90625,0.2,0.308411,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.824176,0.609375,0.2,0.411215,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.56044,0.40625,0.2,0.182243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.516484,0.328125,0.2,0.219626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.043956,0.6875,0.6,0.5,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.813187,0.234375,0.6,0.219626,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.901099,0.09375,0,0.214953,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.967033,0.953125,0.6,0.350467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.89011,0.9375,0.2,0.593458,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.527473,0.796875,0.4,0.242991,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.824176,0.671875,0.8,0.205607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.824176,0.59375,0.4,0.607477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.087912,0.890625,0.6,0.406542,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.967033,0.78125,0.6,0.182243,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.934066,0.46875,0.2,0.654206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.813187,0.390625,0.6,0.752336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.901099,0.578125,0.2,0.275701,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.89011,0.625,0,0.537383,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.945055,0.78125,0.2,0.518692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.659341,0.921875,0.2,0.140187,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.43956,0.96875,0.2,0.799065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.395604,0.015625,0.8,0.607477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.131868,0.84375,0,0.668224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.637363,0.390625,0.2,0.495327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.736264,0.40625,0.2,0.252336,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.10989,0.65625,0.6,0.280374,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.472527,0.578125,0,0.640187,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.626374,0.359375,0.6,0.775701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.945055,0.484375,0.2,0.406542,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.945055,0.65625,0.4,0.602804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.527473,0.28125,0.6,0.560748,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.428571,0.328125,0.6,0.61215,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.945055,0.21875,0.4,0.682243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.67033,0.484375,0.4,0.598131,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.428571,0.390625,0.2,0.593458,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.582418,0.34375,0.2,0.495327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.538462,0.625,0.2,0.579439,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.796875,0.4,0.154206,0.375,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.769231,0.453125,0,0.453271,0.375,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.538462,0.578125,0.2,0.32243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.549451,0.671875,0.4,0.528037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.626374,0.6875,0.4,0.406542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.681319,0.359375,0.4,0.196262,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89011,0.59375,0.6,0.261682,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.714286,0.421875,0.4,0.345794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.626374,0.890625,0.6,0.415888,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.912088,0.265625,0,0.714953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.505495,0.234375,0.4,0.275701,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.461538,0.109375,0.2,0.504673,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.43956,0.25,0.6,0.429907,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.868132,0.25,0.6,0.785047,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56044,0.6875,0.4,0.233645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.923077,0.453125,0.4,0.542056,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.846154,0.359375,0.2,0.556075,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.758242,0.96875,0.4,0.668224,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.659341,0.296875,0.2,0.429907,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.824176,0.234375,0.4,0.761682,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.428571,0.40625,0.2,0.485981,0.125,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.593407,0.78125,0.2,0.696262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.494505,0.390625,0.2,0.401869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.835165,0.265625,0.4,0.397196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.461538,0.25,0.2,0.317757,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.868132,0.78125,0.6,0.752336,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.857143,0.890625,0.2,0.383178,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.494505,0.21875,0.4,0.598131,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.956044,0.484375,0.6,0.345794,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.538462,0.609375,0.4,0.640187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.131868,0.328125,0.6,0.668224,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.450549,0.3125,0.6,0.415888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.472527,0.28125,0.4,0.411215,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.450549,0.53125,0.2,0.429907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.714286,0.78125,0.2,0.420561,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.659341,0.421875,0.2,0.607477,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.571429,0.59375,0,0.219626,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.450549,0.71875,0.2,0.546729,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.769231,0.265625,0,0.565421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.703297,0.5,0.6,0.439252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.515625,0,0.238318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.67033,0.640625,0,0.649533,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.197802,0.40625,0.8,0.186916,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.78022,0.28125,0.6,0.771028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.395604,0.375,0.8,0.373832,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.593407,0.4375,0.4,0.542056,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.736264,0.25,0,0.242991,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.362637,0.59375,0.8,0.570093,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.351648,0.796875,0.8,0.775701,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.714286,0.15625,0.8,0.228972,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.802198,0.609375,0.2,0.626168,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.802198,0.453125,0.4,0.53271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.483516,0.578125,0.4,0.61215,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.681319,0.640625,0.4,0.214953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.450549,0.84375,0.4,0.350467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.648352,0.828125,0.2,0.67757,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.648352,0.984375,0.2,0.705607,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.428571,0.78125,0.6,0.700935,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.549451,0.5625,0.2,0.429907,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.131868,0.53125,0.2,0.037383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.989011,0.578125,0.6,0.471963,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.8125,0.4,0.443925,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.824176,0.234375,0.4,0.359813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.846154,0.71875,0,0.518692,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.472527,0.28125,0.6,0.705607,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.934066,0.953125,0.6,0.471963,0.375,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.505495,0.703125,0.2,0.682243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.769231,0.359375,0.2,0.228972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.901099,0.84375,0.4,0.364486,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.802198,0.984375,0.2,0.462617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.824176,0.90625,0.4,0.813084,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.692308,0.5,0.4,0.663551,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.648352,0.765625,0.4,0.280374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.989011,0.9375,0.6,0.771028,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
